,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,remotework
1448,30,no,travel_rarely,289.3015873015873,,6,1,,1449,4,M,,2,1,human resources,2,married,2336.67,6075.33,1,no,11,3.0,4,part time,0,,3,3.0,1,,0,0,1994,28040.0,,
1449,30,yes,non-travel,251.6428571428572,,24,2,,1450,4,M,,2,1,research scientist,4,,2032.5,5284.5,1,yes,24,,2,part time,0,1.0,3,2.0,1,,1,0,1994,24390.0,,no
1450,29,no,travel_rarely,294.6666666666667,sales,3,3,medical,1451,2,F,,3,1,sales representative,2,,2380.0,6188.0,1,no,19,3.0,4,,1,1.0,3,3.0,1,,0,0,1995,28560.0,sales representative  -  sales,si
1451,31,yes,non-travel,290.03550973654063,,9,3,,1452,2,M,,3,1,sales representative,4,,2342.59,6090.75,1,,13,3.0,3,,0,,3,2.0,1,,0,0,1993,28111.08,,
1452,23,yes,travel_rarely,290.03550973654063,research & development,7,1,life sciences,1453,4,M,,3,1,research scientist,2,single,2342.59,6090.75,1,,23,4.0,1,,0,1.0,2,3.0,1,,0,0,2001,28111.08,research scientist  -  research & development,
1453,27,no,non-travel,302.6111111111111,,1,2,life sciences,1454,2,F,,2,1,research scientist,3,,2444.17,6354.83,1,yes,13,3.0,3,full time,1,1.0,3,2.0,1,,1,0,1997,29330.0,,no
1454,45,no,travel_rarely,556.2566609977324,,1,4,,1455,2,M,,4,2,healthcare representative,1,,4492.84,11681.39,2,,15,3.0,4,part time,1,10.0,5,3.0,2,0.0,2,2,1979,53914.11,,
1455,30,yes,travel_frequently,112.56349206349206,sales,24,3,technical degree,1456,3,M,14.070436507936508,4,1,sales representative,1,single,909.17,2363.83,1,no,17,3.0,4,part time,0,1.0,3,,1,,0,0,1994,10910.0,sales representative  -  sales,si
1456,29,yes,travel_rarely,556.2566609977324,,13,2,marketing,1457,4,F,,3,2,sales executive,3,,4492.84,11681.39,3,yes,11,3.0,4,part time,0,6.0,0,3.0,2,,2,2,1995,53914.11,,
1457,57,no,travel_rarely,556.2566609977324,,11,5,,1458,4,F,,2,2,sales executive,1,married,4492.84,11681.39,4,,16,3.0,3,part time,1,,3,3.0,0,,0,0,1967,53914.11,,
1458,40,no,travel_rarely,531.452380952381,,9,2,,1459,1,M,66.43154761904762,3,2,manufacturing director,1,married,4292.5,11160.5,1,no,25,4.0,4,part time,1,10.0,3,3.0,10,,7,9,1984,51510.0,,
1459,59,no,non-travel,1582.7713464696226,,21,3,,1460,4,F,,3,4,manager,4,,12783.92,33238.2,4,yes,13,3.0,3,full time,1,,2,2.0,1,,0,0,1965,153407.07,,
1460,43,no,travel_rarely,556.2566609977324,sales,12,4,marketing,1461,2,M,,3,2,sales executive,4,divorced,4492.84,11681.39,3,,12,,3,part time,2,14.0,4,3.0,0,,0,0,1981,53914.11,sales executive  -  sales,
1461,28,yes,non-travel,295.3888888888889,,22,3,,1462,1,F,,2,1,human resources,2,married,2385.83,6203.17,1,no,12,3.0,1,full time,0,,2,3.0,1,,0,0,1996,28630.0,,
1462,39,no,travel_rarely,294.8730158730159,,1,3,,1463,1,M,,2,1,sales representative,1,single,2381.67,6192.33,4,,14,3.0,1,,0,20.0,3,2.0,1,,0,0,1985,28580.04,,si
1463,33,no,non-travel,556.2566609977324,,5,4,life sciences,1464,4,M,,2,2,manufacturing director,4,,4492.84,11681.39,8,no,24,4.0,2,part time,0,,1,3.0,1,,0,0,1991,53914.11,,
1464,32,no,non-travel,116.484126984127,,2,1,medical,1465,4,F,,1,1,laboratory technician,4,,94083.0,2446.17,1,,11,3.0,3,part time,3,,4,3.0,1,,0,0,1992,11290.0,,
1465,26,no,travel_rarely,290.03550973654063,,2,3,,1466,3,F,,3,1,human resources,2,,2342.59,6090.75,4,no,14,3.0,3,part time,0,6.0,3,3.0,2,,1,2,1998,28111.13,,no
1466,41,no,non-travel,290.03550973654063,research & development,44,4,,1467,1,M,36.25443871706758,3,1,laboratory technician,4,married,2342.59,6090.75,8,no,19,3.0,3,part time,2,8.0,3,2.0,1,,0,0,1983,28111.13,laboratory technician  -  research & development,
1467,40,no,non-travel,2004.7857142857144,,9,3,,1468,4,M,,3,5,manager,4,,16192.5,42100.5,2,,13,3.0,3,full time,0,,3,2.0,6,,1,3,1984,194310.0,,
1468,24,yes,non-travel,290.03550973654063,,9,3,,1469,4,M,,3,1,sales representative,1,married,2342.59,6090.75,1,no,19,3.0,1,,1,,3,,1,,1,0,2000,28111.08,,
1469,36,no,travel_rarely,1032.4872861766066,,26,4,life sciences,1470,3,F,,3,3,human resources,4,single,8339.32,21682.23,1,yes,16,3.0,3,part time,0,,2,,9,,1,7,1988,100071.84,,no
1470,35,no,travel_rarely,238.12698412698413,,7,2,technical degree,1471,2,M,,3,1,sales representative,3,,1923.33,5000.67,0,yes,25,4.0,2,,1,12.0,4,3.0,11,,5,7,1989,23080.0,,si
1471,29,no,non-travel,221.2063492063492,,16,3,medical,1472,3,M,27.65079365079365,3,1,research scientist,3,single,1786.67,4645.33,1,no,14,3.0,3,part time,0,5.0,3,2.0,5,,1,4,1995,21440.0,,
1472,30,no,non-travel,554.3571428571429,,1,3,life sciences,1473,1,M,69.29464285714286,3,2,healthcare representative,1,married,4477.5,11641.5,0,no,12,3.0,1,part time,1,6.0,5,2.0,5,,0,2,1994,53730.0,,no
1473,59,yes,travel_rarely,1032.4872861766066,,23,4,medical,1474,4,F,129.06091077207583,3,3,healthcare representative,4,married,8339.32,21682.23,1,,12,3.0,4,part time,1,40.0,3,2.0,40,,15,6,1965,100071.84,,si
1474,39,no,non-travel,1032.4872861766066,,3,3,life sciences,1475,1,M,129.06091077207583,3,3,sales executive,3,divorced,8339.32,21682.23,0,,12,3.0,3,part time,2,,6,2.0,16,,5,13,1985,100071.84,,
1475,30,no,travel_frequently,1032.4872861766066,,1,1,,1476,2,F,,3,3,sales executive,4,married,8339.32,21682.23,1,,14,3.0,4,part time,1,11.0,5,3.0,11,,4,1,1994,100071.84,,
1476,56,no,travel_rarely,1964.9603174603176,,1,3,medical,1477,4,M,,3,5,manager,1,single,15870.83,41264.17,0,,14,3.0,3,,0,37.0,2,3.0,36,,4,13,1968,190450.0,,
1477,42,no,non-travel,1652.34126984127,,2,4,,1478,4,M,,3,4,manager,2,,13345.83,34699.17,1,,19,3.0,2,full time,0,,2,3.0,22,,0,4,1982,160150.0,,si
1478,40,no,travel_rarely,991.8174603174604,research & development,1,3,,1479,3,M,,4,3,healthcare representative,4,,8010.83,20828.17,0,no,17,,1,,3,19.0,5,2.0,18,,3,7,1984,96129.96,healthcare representative  -  research & development,si
1479,39,no,non-travel,1187.5396825396826,,15,2,life sciences,1480,3,M,,2,3,research director,4,,9591.67,24938.33,0,,14,3.0,2,full time,1,,3,3.0,11,,2,9,1985,115100.0,,
1480,44,no,non-travel,1582.7713464696226,,12,3,,1481,1,M,,2,4,research director,2,,12783.92,33238.2,1,no,11,3.0,3,,1,,3,,25,,3,9,1980,153407.04,,si
1481,32,no,non-travel,444.26984126984127,,7,2,,1482,2,F,,3,2,manufacturing director,1,married,3588.33,9329.67,1,no,12,3.0,2,part time,1,13.0,5,1.0,13,,3,12,1992,43060.0,,
1482,51,no,travel_rarely,1758.7142857142858,research & development,29,4,life sciences,1483,2,M,,2,4,manager,3,married,14205.0,36933.0,0,no,15,3.0,2,full time,1,28.0,2,3.0,27,,15,7,1973,170460.0,manager  -  research & development,
1483,34,no,non-travel,290.03550973654063,sales,8,1,life sciences,1484,2,F,36.25443871706758,2,1,sales representative,4,,2342.59,6090.75,0,,19,3.0,4,part time,0,,2,2.0,2,,2,2,1990,28111.13,sales representative  -  sales,no
1484,27,yes,non-travel,210.6825396825397,,2,3,life sciences,1485,1,M,,3,1,research scientist,1,married,1701.67,4424.33,6,,14,3.0,2,,1,6.0,2,3.0,3,,1,2,1997,20420.04,,
1485,39,no,travel_frequently,291.05555555555554,,3,4,,1486,3,M,,3,1,research scientist,3,,2350.83,6112.17,3,no,16,3.0,1,full time,1,8.0,2,3.0,2,,2,2,1985,28210.0,,
1486,47,no,non-travel,1973.9841269841268,,1,4,medical,1487,4,M,,3,5,research director,4,,15943.72,41453.67,9,no,17,3.0,4,,2,23.0,0,3.0,2,,2,2,1977,191324.62,,si
1487,22,no,non-travel,213.57142857142856,,25,1,,1488,4,F,26.69642857142857,2,1,research scientist,2,single,1725.0,4485.0,1,yes,11,3.0,3,part time,0,2.0,6,4.0,2,,2,2,2002,20700.0,,si
1488,32,no,travel_frequently,287.96031746031747,,20,3,,1489,3,M,35.995039682539684,4,1,sales representative,4,married,2325.83,6047.17,0,no,12,,1,part time,1,3.0,4,3.0,2,,2,2,1992,27910.0,,
1489,36,no,non-travel,556.2566609977324,,11,2,marketing,1490,4,M,69.53208262471655,3,2,sales executive,4,divorced,4492.84,11681.39,1,,11,3.0,4,part time,1,5.0,3,3.0,5,,0,2,1988,53914.11,,
1490,35,no,non-travel,556.2566609977324,,2,2,,1491,4,M,,3,2,manufacturing director,3,single,4492.84,11681.39,2,no,11,3.0,4,part time,0,,3,,3,,0,2,1989,53914.11,,si
1491,34,yes,non-travel,848.5079365079365,,9,4,,1492,1,F,,3,2,sales executive,1,single,6853.33,17818.67,0,,17,3.0,1,full time,0,6.0,3,3.0,5,,0,3,1990,82240.0,,
1492,32,yes,non-travel,269.2857142857143,research & development,15,3,medical,1493,3,M,,3,1,laboratory technician,3,,2175.0,5655.0,1,no,12,3.0,3,part time,1,,5,2.0,2,,2,2,1992,26100.0,laboratory technician  -  research & development,
1493,38,no,travel_rarely,591.2936507936508,,25,2,,1494,3,F,,2,2,healthcare representative,4,,4775.83,12417.17,7,no,13,3.0,3,full time,2,9.0,2,3.0,6,,1,3,1986,57310.0,,no
1494,28,no,travel_rarely,261.96031746031747,,6,3,,1495,4,M,,2,1,research scientist,3,married,2115.83,5501.17,1,no,13,,3,,1,4.0,0,3.0,4,2.0,2,2,1996,25389.96,,no
1495,36,no,travel_frequently,245.1428571428572,,4,4,other,1496,4,M,,2,1,laboratory technician,4,married,1980.0,5148.0,1,,13,3.0,2,part time,1,2.0,2,4.0,2,,2,2,1988,23760.0,,
1496,57,no,non-travel,1973.9841269841268,,4,4,,1497,4,F,246.74801587301585,3,5,manager,1,divorced,15943.72,41453.67,4,no,13,3.0,4,full time,1,28.0,2,3.0,5,,4,2,1967,191324.62,,
1497,46,no,non-travel,290.03550973654063,research & development,7,3,medical,1498,1,F,,3,1,research scientist,3,,2342.59,6090.75,4,yes,19,3.0,3,part time,1,,2,,3,,0,2,1978,28111.13,research scientist  -  research & development,
1498,44,no,travel_rarely,365.1349206349206,,2,3,life sciences,1499,2,M,,3,1,human resources,4,,2949.17,7667.83,0,no,13,3.0,2,full time,0,,5,3.0,9,,1,8,1980,35390.0,,
1499,32,no,travel_rarely,564.1587301587302,,29,4,marketing,1500,1,F,,2,2,sales executive,4,,4556.67,11847.33,1,,14,3.0,1,full time,2,,3,3.0,12,,5,7,1992,54680.0,,si
1500,36,yes,non-travel,599.7539682539682,,27,3,,1501,3,M,74.96924603174602,3,2,sales executive,4,,4844.17,12594.83,1,,18,3.0,4,full time,0,,2,3.0,10,,7,7,1988,58130.0,,si
1501,36,no,non-travel,556.2566609977324,research & development,2,2,medical,1502,2,M,,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,no,14,3.0,3,part time,1,15.0,6,3.0,7,,1,7,1988,53914.11,manufacturing director  -  research & development,no
1502,31,no,non-travel,997.3888888888888,,47,3,medical,1503,4,F,,3,3,manufacturing director,3,single,8055.83,20945.17,9,no,14,3.0,2,part time,0,9.0,3,3.0,7,,0,2,1993,96670.0,,
1503,47,yes,travel_rarely,556.2566609977324,,21,2,medical,1504,4,F,69.53208262471655,3,2,healthcare representative,2,married,4492.84,11681.39,4,no,22,4.0,4,part time,1,13.0,2,4.0,9,7.0,3,7,1977,53914.11,,no
1504,46,no,non-travel,531.7619047619048,,48,4,,1505,4,F,,3,2,sales executive,3,married,4295.0,11167.0,4,,22,4.0,2,,2,10.0,3,4.0,8,,5,7,1978,51540.0,,
1505,44,no,travel_frequently,585.515873015873,,2,4,life sciences,1506,1,M,,3,2,sales executive,4,married,4729.17,12295.83,1,,20,4.0,3,,1,7.0,5,3.0,7,,7,7,1980,56750.04,,no
1506,47,yes,non-travel,754.6190476190477,,10,3,life sciences,1507,3,F,,3,3,sales executive,2,,6095.0,15847.0,5,,21,4.0,3,part time,3,14.0,2,3.0,8,,0,7,1977,73140.0,,
1507,41,no,travel_rarely,1582.7713464696226,research & development,1,4,,1508,1,M,,3,4,manager,1,,12783.92,33238.2,2,,11,3.0,1,full time,1,22.0,3,,19,,11,16,1983,153407.07,manager  -  research & development,
1508,28,no,travel_rarely,556.2566609977324,sales,2,2,,1509,1,F,69.53208262471655,4,2,sales executive,3,single,4492.84,11681.39,0,no,14,3.0,2,part time,0,9.0,5,2.0,8,,0,7,1996,53914.11,sales executive  -  sales,
1509,43,no,non-travel,1032.4872861766066,,6,3,medical,1510,3,M,,3,3,research director,1,married,8339.32,21682.23,9,no,13,3.0,2,,1,18.0,3,4.0,13,,5,7,1981,100071.84,,no
1510,27,no,travel_frequently,290.03550973654063,,6,3,other,1511,3,M,36.25443871706758,4,1,laboratory technician,4,married,2342.59,6090.75,0,no,18,3.0,1,part time,1,8.0,3,3.0,7,,7,7,1997,28111.13,,
1511,29,no,travel_frequently,556.2566609977324,,1,2,life sciences,1512,3,M,,2,2,sales executive,4,married,4492.84,11681.39,1,,12,3.0,3,part time,1,7.0,2,3.0,7,,0,7,1995,53914.11,,
1512,32,no,travel_rarely,290.03550973654063,research & development,5,4,,1513,3,M,36.25443871706758,3,1,research scientist,4,married,2342.59,6090.75,0,,12,3.0,3,part time,1,,4,3.0,5,,0,3,1992,28111.13,research scientist  -  research & development,si
1513,32,no,travel_rarely,661.3492063492064,,2,3,human resources,1514,1,M,82.6686507936508,2,2,human resources,1,,5341.67,13888.33,3,no,12,3.0,4,full time,0,,1,3.0,2,,1,0,1992,64100.0,,
1514,32,no,non-travel,290.03550973654063,research & development,2,4,,1515,3,M,,3,1,research scientist,4,,2342.59,6090.75,0,,18,3.0,2,part time,1,3.0,2,1.0,2,,2,2,1992,28111.13,research scientist  -  research & development,
1515,53,yes,non-travel,509.78571428571433,,8,4,medical,1516,3,M,,2,2,research scientist,2,,4117.5,10705.5,2,no,15,,1,part time,0,11.0,3,2.0,8,,7,7,1971,49410.0,,
1516,29,yes,non-travel,290.03550973654063,,2,4,medical,1517,1,M,,1,1,research scientist,4,married,2342.59,6090.75,5,yes,13,3.0,4,part time,0,,4,2.0,3,,2,2,1995,28111.13,,
1517,48,no,travel_rarely,1973.9841269841268,,5,5,,1518,4,M,,3,5,research director,3,married,15943.72,41453.67,4,,11,3.0,2,full time,1,21.0,2,3.0,3,,1,1,1976,191324.62,,si
1518,30,no,non-travel,410.9444444444444,,9,5,other,1519,2,M,,2,1,laboratory technician,4,,3319.17,8629.83,0,no,17,3.0,3,full time,0,4.0,2,,3,,2,2,1994,39830.0,,
1519,38,no,non-travel,654.8492063492064,,5,2,medical,1520,4,M,,3,2,manufacturing director,4,,5289.17,13751.83,7,no,16,3.0,3,full time,2,8.0,2,2.0,6,,0,4,1986,63470.0,,no
1520,24,no,non-travel,299.61904761904765,,22,1,,1521,3,M,,3,1,research scientist,4,,2420.0,6292.0,1,,12,3.0,3,full time,2,,2,2.0,4,,0,2,2000,29040.0,,no
1521,43,no,travel_rarely,278.1587301587302,human resources,2,1,,1522,3,M,34.76984126984127,3,1,human resources,3,divorced,2246.67,5841.33,0,yes,11,3.0,3,part time,1,4.0,5,3.0,3,,1,0,1981,26960.0,human resources  -  human resources,si
1522,31,no,non-travel,556.2566609977324,sales,28,2,,1523,4,F,69.53208262471655,3,2,sales executive,3,,4492.84,11681.39,7,,12,3.0,2,part time,1,4.0,2,4.0,2,,2,2,1993,53914.11,sales executive  -  sales,
1523,22,yes,non-travel,224.3015873015873,,1,1,,1524,1,F,,2,1,sales representative,2,single,1811.67,4710.33,1,,11,3.0,3,part time,0,3.0,3,3.0,3,,1,2,2002,21740.0,,no
1524,58,no,travel_rarely,696.9444444444445,,1,4,medical,1525,4,M,,3,2,healthcare representative,3,,5629.17,14635.83,2,no,11,3.0,3,full time,0,,2,3.0,3,,1,2,1966,67550.0,,
1525,22,no,non-travel,290.03550973654063,,9,2,,1526,1,M,,3,1,sales representative,4,single,2342.59,6090.75,1,,24,4.0,3,part time,0,3.0,3,2.0,3,2.0,2,2,2002,28111.13,,
1526,32,no,travel_rarely,274.13492063492066,,9,4,life sciences,1527,3,M,,2,1,research scientist,2,,2214.17,5756.83,0,,16,3.0,4,part time,0,3.0,5,3.0,2,,2,2,1992,26570.0,,
1527,30,no,non-travel,290.03550973654063,research & development,23,3,,1528,4,M,,3,1,research scientist,4,,2342.59,6090.75,9,no,16,,4,part time,0,6.0,4,3.0,3,,1,2,1994,28111.13,research scientist  -  research & development,
1528,28,no,travel_rarely,290.03550973654063,,1,2,,1529,4,M,,3,1,laboratory technician,2,,2342.59,6090.75,1,no,11,3.0,2,part time,1,5.0,2,3.0,5,,0,4,1996,28111.13,,
1529,50,no,travel_rarely,1131.309523809524,,7,3,other,1530,2,M,,2,3,healthcare representative,3,single,9137.5,23757.5,8,no,24,4.0,3,full time,0,,2,3.0,5,,0,0,1974,109650.0,,no
1530,37,no,travel_rarely,262.3730158730159,,2,3,,1531,4,F,,3,1,research scientist,3,married,2119.17,5509.83,4,no,13,3.0,2,,1,,3,3.0,2,,2,2,1987,25430.04,,
1531,35,yes,non-travel,547.2380952380953,,37,3,marketing,1532,1,M,,4,2,sales executive,4,,4420.0,11492.0,8,yes,13,3.0,2,,0,,3,2.0,5,,0,4,1989,53040.0,,si
1532,25,no,non-travel,556.2566609977324,,32,4,marketing,1533,4,F,,3,2,sales executive,3,divorced,4492.84,11681.39,1,yes,12,3.0,4,part time,1,,2,4.0,5,,0,3,1999,53914.11,,si
1533,43,no,non-travel,290.03550973654063,,1,4,,1534,2,F,,3,1,laboratory technician,1,,2342.59,6090.75,3,no,16,3.0,2,part time,1,8.0,5,3.0,5,,1,2,1981,28111.13,,
1534,55,no,non-travel,2002.2063492063487,,5,2,medical,1535,1,M,,3,5,research director,1,married,16171.67,42046.33,4,,11,3.0,3,,1,24.0,4,2.0,4,,1,2,1969,194060.04,,si
1535,35,no,non-travel,674.5555555555557,,4,4,,1536,3,F,,3,2,sales executive,3,married,5448.33,14165.67,9,no,15,3.0,1,full time,1,,3,3.0,3,,1,2,1989,65380.0,,si
1536,44,no,non-travel,232.968253968254,,21,3,,1537,4,M,29.121031746031747,3,1,laboratory technician,4,,1881.67,4892.33,7,,20,4.0,1,part time,1,,1,3.0,3,,1,2,1980,22580.0,,si
1537,44,no,travel_rarely,556.2566609977324,,8,4,other,1538,3,F,,3,2,healthcare representative,3,,4492.84,11681.39,4,yes,14,3.0,4,,0,,3,3.0,5,,0,2,1980,53914.08,,si
1538,32,no,travel_rarely,228.84126984126985,,1,2,,1539,4,M,,2,1,laboratory technician,1,married,1848.33,4805.67,1,no,12,3.0,3,,1,4.0,3,,4,,3,2,1992,22179.96,,si
1539,26,yes,travel_rarely,290.03550973654063,,3,3,medical,1540,1,M,36.25443871706758,3,1,laboratory technician,1,married,2342.59,6090.75,5,no,13,3.0,3,part time,1,6.0,5,,2,,0,2,1998,28111.13,,
1540,46,no,non-travel,273.8253968253968,,10,2,life sciences,1541,1,M,,3,1,research scientist,4,married,2211.67,5750.33,3,no,21,,4,part time,2,8.0,3,2.0,2,,0,2,1978,26540.0,,
1541,46,no,travel_rarely,1582.7713464696226,,33,2,medical,1542,3,M,,3,4,healthcare representative,4,married,12783.92,33238.2,0,yes,14,3.0,2,full time,0,21.0,2,3.0,20,,4,10,1978,153407.07,,
1542,48,yes,non-travel,1032.4872861766066,,29,4,life sciences,1543,1,M,129.06091077207583,3,3,manager,2,married,8339.32,21682.23,1,,12,3.0,4,part time,1,,2,2.0,10,,9,9,1976,100071.84,,no
1543,36,no,non-travel,1032.4872861766066,,38,3,life sciences,1544,2,F,,4,3,manager,2,divorced,8339.32,21682.23,7,,18,,2,,1,10.0,6,2.0,7,,6,2,1988,100071.84,,si
1544,30,no,travel_frequently,556.2566609977324,,2,2,,1545,2,M,69.53208262471655,3,2,sales executive,4,single,4492.84,11681.39,1,,18,3.0,1,part time,0,,3,,10,,0,9,1994,53914.11,,
1545,56,no,travel_rarely,556.2566609977324,research & development,17,2,technical degree,1546,1,M,,3,2,laboratory technician,4,married,4492.84,11681.39,3,,19,,4,,1,12.0,4,3.0,10,,0,8,1968,53914.08,laboratory technician  -  research & development,
1546,27,yes,travel_rarely,601.3015873015873,,4,4,,1547,4,M,,2,2,sales executive,4,single,4856.67,12627.33,1,,12,3.0,2,full time,0,,0,,8,,7,4,1997,58280.0,,si
1547,32,no,travel_rarely,556.2566609977324,,7,3,technical degree,1548,2,M,,4,2,sales executive,4,,4492.84,11681.39,4,,11,3.0,2,part time,1,10.0,3,2.0,8,,7,7,1992,53914.11,,
1548,44,no,travel_frequently,253.2936507936508,,10,4,life sciences,1549,3,F,,3,1,laboratory technician,4,,2045.83,5319.17,0,no,19,3.0,1,part time,0,,5,3.0,8,,1,7,1980,24550.0,,no
1549,32,no,travel_rarely,556.2566609977324,,7,3,marketing,1550,4,M,,3,2,sales executive,4,,4492.84,11681.39,4,,12,3.0,4,,3,13.0,3,3.0,7,,1,7,1992,53914.08,,si
1550,33,no,non-travel,521.547619047619,,2,4,medical,1551,1,F,65.19345238095238,4,2,research scientist,4,single,4212.5,10952.5,7,,16,3.0,3,part time,0,,0,2.0,7,,0,7,1991,50550.0,,
1551,34,no,non-travel,483.0634920634921,,10,3,,1552,2,M,,2,2,sales executive,4,,3901.67,10144.33,3,no,14,3.0,3,,0,,6,2.0,7,,0,1,1990,46820.04,,
1552,44,no,travel_frequently,542.3888888888889,research & development,30,4,life sciences,1553,3,F,,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,no,11,,2,,1,9.0,3,4.0,9,,0,0,1980,52569.96,laboratory technician  -  research & development,
1553,30,yes,travel_rarely,218.62698412698413,,8,4,,1554,2,M,,1,1,laboratory technician,1,,1765.83,4591.17,1,,11,3.0,4,,0,7.0,4,2.0,7,,0,7,1994,21189.96,,si
1554,28,no,non-travel,556.2566609977324,sales,12,4,,1555,2,F,,3,2,sales executive,2,,4492.84,11681.39,1,no,18,3.0,1,part time,1,8.0,3,3.0,8,,0,7,1996,53914.11,sales executive  -  sales,si
1555,30,no,travel_rarely,556.2566609977324,,10,1,,1556,4,F,,2,2,sales executive,2,divorced,4492.84,11681.39,1,yes,14,3.0,1,,2,7.0,2,3.0,7,,1,7,1994,53914.08,,
1556,38,no,non-travel,616.3650793650794,,6,3,medical,1557,3,M,,4,2,research scientist,1,divorced,4978.33,12943.67,4,,13,3.0,1,full time,2,13.0,2,3.0,7,,6,7,1986,59740.0,,
1557,27,no,travel_rarely,556.2566609977324,,1,3,,1558,3,M,69.53208262471655,3,2,sales executive,3,,4492.84,11681.39,1,,17,3.0,2,part time,1,,3,3.0,8,,7,7,1997,53914.11,,no
1558,41,no,travel_rarely,290.03550973654063,,10,4,life sciences,1559,4,F,,4,1,laboratory technician,3,married,2342.59,6090.75,3,yes,13,3.0,3,part time,1,,3,3.0,7,,1,7,1983,28111.13,,
1559,42,yes,non-travel,556.2566609977324,,4,3,,1560,1,M,69.53208262471655,3,2,sales executive,2,,4492.84,11681.39,1,no,18,3.0,3,part time,0,8.0,5,3.0,8,,7,7,1982,53914.11,,
1560,52,no,travel_rarely,556.2566609977324,,31,2,,1561,3,F,69.53208262471655,3,2,sales executive,4,,4492.84,11681.39,4,no,11,3.0,3,part time,1,18.0,2,2.0,7,,0,7,1972,53914.11,,
1561,38,no,non-travel,313.031746031746,,14,3,,1562,4,F,,3,1,laboratory technician,1,,2528.33,6573.67,1,no,12,3.0,3,full time,1,,2,2.0,18,,12,17,1986,30340.0,,no
1562,57,no,non-travel,1363.142857142857,,6,3,life sciences,1563,3,F,,4,4,sales executive,1,married,11010.0,28626.0,9,no,11,3.0,4,full time,3,36.0,0,2.0,7,,7,7,1967,132120.0,,
1563,42,no,travel_rarely,865.8412698412699,sales,1,3,marketing,1564,2,M,108.23015873015872,4,3,sales executive,1,married,6993.33,18182.67,1,,16,3.0,3,part time,1,10.0,2,3.0,10,,0,7,1982,83920.0,sales executive  -  sales,
1564,47,no,non-travel,556.2566609977324,,18,3,medical,1565,3,F,,3,2,manufacturing director,3,,4492.84,11681.39,2,no,14,3.0,3,,1,19.0,5,2.0,10,,0,8,1977,53914.08,,
1565,31,no,non-travel,290.03550973654063,,2,3,,1566,3,F,,3,1,laboratory technician,4,single,2342.59,6090.75,0,,14,3.0,3,part time,0,12.0,2,2.0,11,,6,7,1993,28111.13,,
1566,36,no,travel_rarely,1032.4872861766066,,16,3,life sciences,1567,4,M,,3,3,healthcare representative,3,,8339.32,21682.23,4,yes,12,3.0,3,part time,0,10.0,2,3.0,8,,0,0,1988,100071.84,,si
1567,49,no,travel_rarely,417.9603174603175,,2,5,,1568,2,F,,3,2,sales executive,4,married,3375.83,8777.17,2,no,14,3.0,1,part time,1,14.0,2,3.0,9,,6,7,1975,40510.0,,
1568,46,no,travel_rarely,495.75396825396825,,2,3,other,1569,4,M,,3,2,sales executive,2,,4004.17,10410.83,0,no,19,3.0,2,part time,1,,3,4.0,8,,3,7,1978,48050.0,,
1569,27,yes,travel_frequently,282.8015873015873,,17,4,life sciences,1570,2,F,,3,1,human resources,3,,2284.17,5938.83,0,yes,11,3.0,2,part time,1,8.0,2,,7,,1,0,1997,27410.0,,
1570,42,no,non-travel,556.2566609977324,,2,4,other,1571,1,F,69.53208262471655,2,2,healthcare representative,3,single,4492.84,11681.39,2,yes,17,3.0,1,part time,0,10.0,3,3.0,8,,0,7,1982,53914.11,,
